ID,Age,Type,Experience,Hospital Location,Patients in Queue,Patients Seen in Lifetime
1154,80,97,1,980,9,8582
14327,51,36,15,921,2,5071
4170,60,75,30,977,16,7883
10526,39,60,23,981,10,8660
693,67,13,6,925,30,1108
7135,33,91,22,961,20,1659
8584,35,39,8,957,6,2785
10417,74,79,8,932,10,9867
8302,69,72,1,923,4,8986
11496,34,14,24,969,28,9139
9777,60,3,1,912,25,6071
11584,63,63,9,915,10,9355
13644,65,19,18,915,4,8583
5473,39,55,17,903,17,3682
13799,66,54,30,956,17,7961
753,65,4,9,928,29,8638
8626,79,78,28,946,6,3997
10636,30,62,6,969,27,4110
600,67,15,0,971,25,7471
7039,76,6,9,921,3,3287
5007,58,21,27,934,19,2676
8812,55,25,5,907,3,5325
3324,71,99,24,971,23,2394
12840,43,87,29,984,15,7086
9720,30,4,1,946,29,4427
7990,54,12,30,929,1,3252
10654,69,7,27,998,24,1947
7244,37,67,14,922,23,9497
7350,30,11,26,980,4,8263
7165,80,27,18,984,8,5784
9412,30,83,29,988,16,3259
7580,77,23,20,949,16,5920
692,46,50,27,933,12,7357
7736,70,87,17,912,13,8945
3676,35,44,13,957,3,8735
11560,74,69,9,992,14,6032
7002,64,54,30,985,29,9623
10256,30,72,30,990,25,4566
7363,63,54,23,939,19,3989
3186,76,4,20,955,15,2979
1070,55,18,7,958,21,9008
1309,52,29,29,911,20,4399
13231,58,64,25,918,18,8445
5561,38,94,2,946,10,4477
12641,60,19,16,901,21,6055
1454,68,80,25,966,22,2172
9374,79,82,1,970,28,4246
11353,48,3,0,929,1,4638
3796,65,15,23,941,26,1883
9795,30,16,0,934,13,2529
11074,67,68,15,952,5,7290
10614,46,5,29,900,17,7701
13230,45,39,18,995,14,3554
2859,75,25,19,920,20,9789
12834,74,94,19,923,2,1412
9814,73,91,22,953,14,1775
7657,64,92,25,908,25,2022
6086,42,86,30,962,22,4300
4158,68,89,23,902,9,8140
5604,77,97,6,923,9,3953
727,52,41,24,959,1,5014
11639,30,12,23,912,25,6728
8964,40,94,3,965,10,7219
5037,37,98,1,980,30,3583
7728,41,20,29,971,20,9835
9361,55,78,29,902,30,2407
3233,33,47,21,931,30,7782
5071,50,47,30,925,22,1829
7982,52,74,12,977,6,6632
4292,46,21,29,997,15,2068
14989,34,38,20,935,3,5457
9143,79,44,19,942,29,7348
13275,30,99,7,922,9,8389
9946,34,44,26,998,21,8646
14096,71,88,5,918,22,7499
2072,46,81,27,969,19,8606
11393,61,18,17,901,1,8699
4079,32,81,22,920,27,7460
3893,41,71,22,992,22,6779
6453,76,82,2,969,6,9290
9327,40,66,19,966,12,4075
10160,58,84,1,952,18,9404
11265,66,65,25,979,13,4902
5017,67,26,23,903,2,3716
2593,34,72,29,956,21,5772
8444,80,39,13,911,9,4354
6827,58,29,14,986,14,9808
9518,61,46,6,983,2,2271
7850,63,93,13,901,1,1537
8957,69,94,11,948,6,2068
13134,66,4,29,982,14,6636
10122,45,26,11,922,21,4899
6765,53,58,26,975,19,4674
14842,60,26,1,914,15,9350
14255,53,33,28,989,18,6055
9785,53,25,11,962,3,4156
864,55,84,28,969,14,7706
11001,43,80,23,927,23,8915
12509,42,66,20,950,17,1895
4262,65,70,29,940,8,8363
13910,69,42,28,987,15,9884
11989,68,19,13,901,20,2492
13095,53,96,14,957,4,5556
14822,64,81,22,955,19,6434
10555,42,16,25,929,15,1539
12345,40,50,8,912,25,8681
1258,69,79,14,976,1,7099
9935,52,72,22,938,21,2468
10655,54,59,24,964,29,3819
13423,44,20,29,949,28,2201
8614,57,60,12,944,23,1101
12951,61,76,26,952,16,1821
8939,36,96,26,933,26,1761
4171,56,41,23,940,9,8650
10395,57,78,29,948,23,5447
3659,61,12,7,956,29,6064
11180,38,89,15,903,30,7682
2227,45,32,3,918,12,6535
8844,31,5,11,965,11,1627
1703,43,100,16,999,18,1098
14764,72,20,13,936,17,1780
6949,35,78,5,904,12,4704
7428,65,88,29,934,2,4418
4840,43,80,10,965,18,3325
6658,75,25,18,970,5,4876
8446,73,4,3,935,10,9692
8755,63,98,10,965,7,4790
8142,78,94,18,973,9,7050
5881,62,50,7,903,26,2931
2726,69,93,3,997,23,1400
14618,55,92,16,984,6,6786
1612,56,51,14,976,25,8536
3123,36,92,13,930,2,9205
7753,36,79,18,917,3,9593
878,33,16,15,916,9,3377
13055,64,3,4,989,26,6706
6990,30,74,7,963,28,4584
550,54,68,13,921,6,1484
13902,48,75,28,974,14,3429
11891,79,55,15,964,22,5856
7162,76,20,5,961,10,6590
7547,55,35,6,935,5,8163
5602,37,85,11,945,29,9993
13403,31,56,15,970,25,8078
1972,46,96,26,920,24,7780
11485,44,98,28,907,10,9099
10110,64,92,17,975,26,9175
6877,38,17,15,911,13,6437
4097,34,94,30,947,1,4850
4881,65,6,29,909,25,9572
13778,52,80,19,969,25,8024
12075,75,9,17,946,25,5006
12736,44,100,2,939,25,6573
10695,52,9,15,983,2,3176
10512,59,44,16,927,22,7385
9819,55,62,12,932,29,8472
2660,46,55,20,933,14,9086
13242,50,10,0,999,4,8917
13174,35,15,10,952,30,4695
7885,37,18,26,918,18,5287
1964,68,4,25,929,5,6957
7683,72,88,12,927,23,6358
1556,31,83,13,996,26,7377
5804,47,47,20,908,29,3462
12463,44,54,20,962,7,8264
10915,65,98,5,940,16,2385
5203,78,67,20,984,22,2286
593,75,75,9,906,8,2995
5822,80,34,5,968,4,6687
5765,35,64,21,964,19,4707
14315,31,33,24,994,22,4502
6238,60,57,24,965,15,1598
12687,52,13,29,928,10,7231
5231,46,36,20,937,1,7786
12741,44,8,5,969,17,9752
9651,77,6,18,949,19,8024
14756,57,41,26,964,30,9731
12751,58,27,4,976,11,8029
1897,53,21,0,946,1,6870
8306,67,24,24,916,12,1796
1210,32,52,5,940,7,5090
805,68,74,24,949,1,5207
13695,69,82,11,921,13,3896
10651,31,97,15,961,25,5571
6973,77,38,12,957,21,1121
11004,44,19,1,939,28,2058
10439,31,45,29,980,1,8589
5509,70,65,1,952,14,1234
8597,63,14,19,921,21,4721
12679,64,87,17,961,13,2851
6827,41,50,23,948,3,6502
3228,71,71,4,939,22,2406
3594,50,62,27,963,17,3174
14373,65,52,3,910,30,9656
4132,47,68,10,986,30,1249
3877,30,43,0,940,5,1101
11374,50,84,27,957,28,7552
11888,50,64,7,913,19,1443
6415,73,75,30,927,1,1740
5376,40,63,13,935,28,9523
1566,73,34,3,924,29,4984
12018,45,21,10,962,23,3074
10710,39,76,27,931,10,4820
2056,65,75,25,974,8,5344
12624,33,61,18,955,30,5338
3276,53,29,20,970,19,3453
11251,43,42,22,949,26,5897
2937,36,36,18,906,19,6173
10248,61,90,26,910,11,2497
1152,51,11,13,929,6,3833
14991,76,12,15,979,4,2815
11302,31,57,10,971,30,7748
11232,76,80,30,987,10,3474
10806,76,36,22,910,9,9603
2776,72,38,9,949,15,6781
2324,72,18,8,963,26,9393
13458,30,39,5,979,14,1896
7514,66,47,22,972,8,4320
5969,57,12,11,919,30,6605
6089,65,63,9,944,23,9123
13537,76,24,19,947,18,7649
5448,46,87,28,976,29,1352
12809,40,16,22,961,27,3772
8456,73,51,11,983,21,2922
10956,72,61,6,945,11,6016
2835,40,49,9,978,2,4324
12833,52,21,15,988,2,5022
13347,77,55,11,933,15,8784
3776,70,61,5,943,11,7452
4469,39,18,15,941,23,7786
5853,40,81,15,929,23,3031
8612,52,62,1,916,16,6611
5564,41,99,25,962,28,8167
5321,68,56,9,956,24,4491
6217,47,57,14,1000,27,1525
2662,79,86,11,921,6,4533
1249,52,88,5,902,24,4246
7809,64,81,24,903,15,2627
4315,66,63,29,968,17,9513
14305,52,7,19,985,19,1763
1388,62,43,21,910,15,9766
10970,35,9,21,950,3,7655
10759,30,49,7,903,26,7090
6747,38,96,14,925,9,6311
6394,47,64,13,964,27,3524
2504,75,92,14,925,13,6537
12797,57,23,19,995,29,3804
11066,41,29,28,940,17,6690
12394,66,47,10,966,20,1987
9186,33,50,20,928,4,2557
9571,60,48,19,938,29,4658
7503,62,27,4,928,24,1565
1332,71,44,4,965,9,1952
1882,58,10,20,902,10,4839
14215,31,67,23,937,16,4247
1273,45,41,14,988,2,6874
5693,68,53,23,981,22,5253
12306,57,98,17,998,13,2422
11905,45,80,9,926,4,2874
1047,32,9,27,991,8,5508
10345,74,8,9,952,20,6744
11984,71,42,23,916,12,9328
4725,50,32,11,987,2,6713
6891,30,72,30,930,18,6847
12276,70,71,29,924,23,7583
7888,31,48,22,928,1,5967
2110,74,42,25,971,7,1090
2842,66,98,27,990,18,3715
1242,71,72,22,939,11,6110
13064,45,96,12,921,29,7419
2041,57,52,6,956,14,4971
13294,74,74,21,975,13,2203
2470,64,25,9,982,26,2731
9654,44,91,17,957,5,9639
3938,80,20,11,934,26,5024
8201,71,88,9,984,26,6838
5274,67,13,7,916,24,1048
4943,34,10,30,904,6,2975
13758,48,75,9,996,5,3333
13533,63,22,3,943,8,4470
14459,56,28,0,938,18,1653
13405,76,66,27,942,21,6791
1221,47,84,22,973,10,7101
9919,60,79,23,940,18,9995
1384,44,91,1,958,27,7832
10618,44,6,10,983,3,6598
10672,35,73,1,982,19,9697
10496,49,47,13,962,13,6810
2611,61,56,23,961,21,8076
6743,78,44,5,937,16,1277
12560,44,57,15,947,16,4781
9145,67,63,7,915,1,8772
1050,46,55,7,968,13,3718
8876,45,95,18,992,24,9947
12166,43,83,3,989,16,3665
13678,60,40,20,927,18,1818
4954,75,53,21,992,15,2093
7315,72,52,13,925,16,3372
5643,39,34,16,913,29,2491
10399,80,48,17,960,5,1013
12404,48,22,30,911,7,8945
14217,59,2,18,981,28,9041
9683,44,93,18,906,20,2630
1763,53,62,12,976,21,5512
3565,63,60,29,911,16,1800
3001,59,36,24,912,25,6711
10188,75,79,8,967,27,4941
1490,32,83,4,991,1,7354
10194,72,7,30,990,6,5130
13021,58,55,19,965,23,3262
8965,62,4,0,935,20,2948
3174,70,59,30,981,4,1603
575,63,71,27,959,13,4989
1635,66,20,9,956,24,7013
13038,76,28,5,907,19,2190
13578,73,68,30,977,26,8997
9895,64,65,2,901,16,9117
8380,52,12,6,905,19,7399
14850,70,35,13,950,9,2608
4060,65,54,14,908,10,5549
14018,51,46,23,905,10,5224
14719,45,40,1,920,26,5766
3788,49,98,7,998,6,5427
2701,41,3,4,912,14,9344
579,31,25,26,992,6,5870
14474,58,89,19,907,7,1145
5221,38,32,8,976,17,8099
1487,32,49,22,929,22,4239
11916,58,95,9,982,18,2055
13503,41,45,22,926,9,6223
3304,51,5,11,910,29,7896
4656,52,77,21,986,1,4803
10797,59,71,3,967,8,5644
2089,60,61,12,913,15,3591
2232,73,42,1,936,10,2421
1396,74,81,23,923,20,4546
4888,62,69,30,920,18,5218
13867,66,4,15,912,14,2351
6590,55,25,5,947,16,4207
4102,69,68,24,999,23,7466
8097,55,21,3,938,23,1203
2669,35,39,22,984,23,7506
6528,43,54,22,927,4,5166
14836,39,58,13,994,19,1455
10041,78,44,26,988,29,7318
10160,31,67,24,985,10,3619
5223,36,56,20,928,14,2003
6625,56,78,5,984,24,6025
11736,42,41,6,913,6,8398
1322,41,32,22,955,2,1085
8025,72,69,22,962,9,7200
2497,41,32,6,929,25,2463
9619,48,82,16,955,12,2917
5615,50,14,27,992,13,8597
6086,79,77,18,960,17,4235
14143,73,8,5,938,10,7680
7306,36,20,28,966,30,9585
6885,33,17,11,911,28,3544
14557,54,11,15,981,6,6810
1672,37,65,10,904,2,5696
6074,32,23,28,948,17,2822
7129,41,50,16,993,7,3603
14658,72,70,3,901,13,2251
8475,59,91,15,913,8,5566
12355,42,45,13,966,6,4577
14441,70,24,8,969,20,7666
6802,79,62,1,980,10,2829
7753,40,3,8,951,2,8542
8619,47,28,15,944,13,8501
11556,54,41,18,946,20,7475
9651,35,63,0,1000,14,3069
6577,56,100,1,922,28,1203
13547,71,25,14,965,1,7190
5571,79,78,7,992,25,7474
6953,72,49,1,973,4,6262
6789,75,23,30,969,29,6046
11312,70,94,20,950,27,9770
13216,76,53,20,981,17,5111
1898,47,74,4,914,6,9766
10660,71,70,4,960,16,7942
6289,50,7,24,952,17,5381
6811,60,89,9,986,24,3107
8713,75,96,29,937,11,7189
2719,74,57,26,962,27,5383
3385,58,1,4,953,21,9081
10430,40,96,14,937,30,9672
8971,75,81,4,991,12,8259
5138,71,78,7,957,24,9338
1901,57,52,18,962,15,9546
9277,55,86,0,950,19,3911
662,50,30,0,956,30,9846
11988,40,78,9,943,21,4894
12238,48,37,7,931,28,7319
12545,80,46,1,962,9,7868
13156,48,70,11,907,18,2484
13206,50,2,1,988,7,6908
8099,79,55,25,956,19,3947
11678,42,48,8,961,30,1884
10149,50,51,7,957,15,2885
2679,70,73,13,963,29,7504
14826,50,82,29,968,24,7763
1235,36,38,4,970,13,7493
8205,40,50,27,980,27,3301
2902,35,61,17,954,19,4083
555,40,69,27,917,10,9525
2801,48,46,27,980,25,7921
612,42,9,0,980,25,4323
12263,35,29,28,959,2,2152
2417,34,26,16,963,20,1391
9450,60,46,16,935,29,9927
8838,54,82,21,991,15,2357
7867,66,3,15,991,5,4336
13660,54,4,14,971,12,1679
8603,43,93,28,924,16,8662
6829,70,45,20,998,20,1031
14667,33,49,12,937,3,4828
1049,33,54,0,982,11,3264
3467,30,100,17,985,5,3470
6591,75,11,14,997,10,3016
12952,54,42,12,971,1,1889
1021,69,5,9,991,7,1998
14020,35,46,6,955,8,2484
1884,41,43,30,903,22,6559
10918,37,4,21,961,1,3565
13575,76,10,4,938,23,5585
10304,45,53,0,973,27,2332
2667,43,37,22,932,11,5592
2568,64,8,19,960,17,4260
10497,72,16,28,974,27,8287
3884,55,41,29,995,18,6464
8460,76,79,24,917,15,9781
6831,36,47,14,963,14,9275
13741,73,34,18,971,10,9876
664,42,66,25,940,10,2197
7396,49,80,16,933,4,2328
5607,40,8,20,969,17,7651
3811,71,86,21,989,10,3188
7886,80,29,26,970,28,5527
8727,72,93,6,919,2,9426
3142,70,84,8,938,12,5206
10273,63,31,28,964,1,8491
11219,72,58,1,951,23,8436
11502,40,33,10,927,21,5579
14522,40,70,21,996,1,9820
7227,67,72,0,993,15,1453
11796,49,36,12,917,20,5434
1986,49,63,4,993,14,4610
13668,57,25,17,921,15,1207
13862,47,64,9,927,10,5992
14880,40,89,30,931,24,6665
9275,64,3,12,988,12,6787
9867,50,77,26,924,7,4965
2468,34,86,21,949,19,3611
9234,50,32,8,944,25,8382
5560,62,52,28,966,8,8094
9590,61,5,4,983,8,3647
3584,51,64,8,921,15,4299
13402,66,24,19,954,17,2862
833,38,85,19,909,14,2718
6970,37,33,2,983,27,8025
10607,80,96,11,930,15,9060
8243,55,56,16,976,8,1579
5425,62,81,4,999,14,6049
2385,72,35,1,930,25,3365
7472,69,27,9,932,8,9010
6550,66,76,17,980,7,2893
11447,42,88,5,942,13,6819
14682,52,31,6,981,17,8070
13200,64,4,1,930,2,3461
10763,32,66,14,906,4,2517
9978,39,25,16,978,26,3433
6540,41,5,30,903,23,4537
14628,44,34,30,995,13,8142
6154,55,3,14,935,9,9720
2593,30,99,3,968,14,2535
9625,58,61,3,942,15,1721
14657,64,11,12,913,24,7112
5467,71,61,18,937,4,2317
14897,70,68,13,917,17,3635
7757,57,33,22,937,24,8409
728,58,92,11,931,14,8677
12785,47,98,11,921,7,3296
3117,59,15,9,986,12,3187
7375,32,38,7,945,3,6103
1661,59,15,7,913,16,7768
14814,42,39,24,939,17,5002
3089,77,58,22,902,10,6537
7395,65,39,20,974,1,1357
9649,37,11,25,920,12,9080
4843,70,6,4,941,23,1614
6262,33,22,28,961,15,5781
8006,43,40,28,927,4,1712
1521,46,2,4,952,11,1228
8721,78,37,19,949,17,7758
6823,58,96,25,906,10,2388
14260,58,12,20,900,27,5602
11263,79,3,13,974,21,5330
2220,78,55,23,996,20,8758
14474,40,78,13,991,10,3094
7047,63,83,28,1000,12,3814
13185,66,49,19,979,1,7009
6748,38,57,23,914,25,2987
11115,40,90,7,987,28,6532
10734,72,78,0,933,7,6743
3153,76,79,9,930,10,3001
10462,38,43,24,925,19,5373
7519,35,62,13,984,19,5308
12837,48,78,19,968,2,1901
1573,60,2,3,948,9,9690
7889,53,59,19,904,22,2727
2498,48,8,0,986,19,8434
7313,45,13,18,969,24,1530
11213,62,9,13,908,16,8481
9359,54,41,4,971,8,9171
11466,39,13,15,910,1,1890
9931,30,55,24,999,12,6715
1323,36,82,3,986,12,2489
4741,38,52,17,908,8,5279
12352,47,26,21,992,23,3385
6435,53,96,29,941,12,1161
9481,58,27,26,930,18,1627
7674,36,100,9,931,25,5288
3968,45,16,9,951,18,3976
1216,79,62,8,931,26,3638
12364,69,19,28,979,28,8823
8290,55,17,16,961,17,2029
10875,46,88,12,930,21,8568
10283,43,80,27,923,18,4644
1046,57,32,7,941,26,5165
13941,53,80,30,989,30,5334
10826,49,46,28,973,7,6809
12031,78,97,20,932,18,4442
13108,76,42,30,917,24,3442
5701,52,73,2,962,9,2462
14270,51,51,12,946,3,4349
12232,55,88,9,901,3,6036
9321,78,28,7,996,29,4438
3201,53,100,25,935,15,6917
3727,35,38,11,972,30,1116
10828,48,18,2,956,3,8106
1772,59,21,13,949,26,5291
13124,73,68,15,948,23,8272
14366,67,61,3,965,25,9023
14994,76,50,19,950,24,8942
4874,53,72,3,944,29,9501
14191,63,47,0,935,11,3321
5535,68,61,1,940,28,2494
2987,64,85,29,920,15,1666
11715,58,90,15,921,9,1552
949,47,40,10,971,7,9303
9693,35,89,17,905,24,2116
2906,76,13,6,976,7,1235
13423,59,85,13,946,27,1427
7357,34,84,20,939,14,8153
4984,46,42,11,934,13,4919
12805,76,93,13,937,10,7640
2044,73,30,16,970,8,8595
12432,79,35,6,991,12,1218
7114,42,39,26,936,18,3807
10443,38,58,15,991,30,3523
12735,32,73,1,943,27,5916
13819,78,31,30,925,26,5949
8967,34,13,19,906,11,4090
10151,46,61,0,943,21,8738
11191,50,18,19,939,16,2495
5630,31,73,23,922,24,9152
11034,53,58,21,969,20,5661
8424,56,99,22,935,14,3127
10069,65,15,22,917,28,8934
13788,34,16,27,973,11,6593
14407,68,53,8,923,22,9124
5117,43,76,13,968,2,3090
7777,42,77,8,931,5,7726
4843,72,20,14,994,10,3815
4309,65,33,25,929,24,6726
7842,55,21,0,903,12,1646
9800,34,97,15,911,18,2616
3320,76,9,11,948,26,9537
5377,51,97,20,929,27,2156
7701,66,11,21,928,8,3366
2700,52,74,26,914,6,3092
9357,67,40,28,942,22,8811
14236,76,58,5,930,4,8508
6842,36,65,30,975,11,2184
1829,66,59,24,947,12,5348
12021,65,31,1,995,6,4838
2154,77,49,12,954,10,9893
3264,32,56,19,998,5,2926
13486,44,33,16,957,17,3183
6359,63,29,3,914,17,9117
675,64,37,4,908,23,1973
13353,35,60,22,933,3,8689
13052,72,58,5,957,6,7239
14191,32,22,3,923,5,4994
5345,43,43,1,957,3,1678
5534,45,21,6,988,19,4434
4969,51,83,24,958,28,9442
8193,47,62,8,951,30,8891
3925,40,4,30,989,7,9442
2875,66,36,16,978,6,4971
11725,39,38,17,915,5,8853
4316,63,75,11,932,18,3626
14038,54,23,11,909,7,9799
10385,47,99,11,956,16,8122
1304,53,94,8,988,14,6480
11676,40,19,6,901,7,3275
4582,52,14,14,916,24,2097
5096,34,41,11,908,23,2459
2520,65,15,10,910,17,5652
7504,66,77,11,948,29,4851
1054,48,63,20,900,10,8600
13417,39,79,23,908,18,6550
14517,51,51,16,938,12,7144
3821,38,35,0,933,9,8150
3555,57,73,23,912,7,1686
10625,67,73,14,952,25,1887
11716,76,82,3,960,18,7285
6011,76,22,23,934,16,8329
1320,65,63,21,926,25,6602
11906,58,82,20,904,15,8123
9192,64,85,5,908,17,5803
5393,77,66,26,964,5,1587
3268,73,50,25,964,28,3457
14862,76,49,12,966,29,9309
7395,46,20,11,936,10,5270
5269,60,90,21,909,25,5490
11312,64,94,13,912,11,8608
4946,31,51,12,996,24,4134
8441,47,87,14,932,17,1068
10190,70,79,2,988,22,2005
1062,41,35,29,941,7,9689
862,50,50,11,967,30,6542
2723,71,34,15,912,7,7848
12487,74,38,0,977,9,6218
11432,68,33,10,967,2,4721
13645,31,81,17,988,2,3568
11148,51,95,24,929,28,7487
12263,58,21,23,909,3,2509
10888,51,38,4,989,12,3331
5427,44,44,28,927,25,4537
13027,53,11,0,994,1,7975
10384,70,83,23,948,12,8743
10129,31,37,25,957,6,8967
6366,59,53,5,951,6,6301
14308,60,70,2,937,10,5625
14337,48,82,2,950,20,7872
10550,70,99,2,908,17,8746
2571,71,81,7,957,23,7328
7069,30,85,18,905,10,6706
5218,47,80,0,958,20,1317
6543,60,85,10,998,7,5373
13057,64,55,9,972,14,7784
11630,48,48,16,975,13,5938
3840,67,15,29,970,26,3368
8163,80,72,26,960,10,4991
14158,55,56,19,953,26,6317
3700,72,85,30,948,21,1797
2590,72,14,22,906,8,9947
6699,46,55,7,960,19,5405
2772,69,62,8,925,18,6504
8435,49,21,20,995,30,1357
10176,51,69,8,971,1,2293
9147,62,79,25,921,23,5181
7985,62,60,24,978,9,7861
9752,77,3,26,940,28,7283
3392,45,83,7,913,29,9618
12940,52,60,0,975,15,1078
8035,59,78,27,993,27,3555
3570,52,9,13,972,11,8525
6052,47,8,3,937,24,2541
2741,49,23,21,915,27,8575
5946,37,61,13,982,14,1202
5559,55,90,12,988,23,4677
12077,39,48,8,935,7,6547
1494,34,49,17,947,14,7687
9084,76,27,11,909,29,4976
8045,55,87,13,922,19,7912
2766,72,44,22,995,3,4442
10046,75,3,21,912,6,4302
8329,60,1,3,927,9,4418
7400,73,61,15,940,6,6876
10652,79,32,25,999,29,4534
6315,73,81,28,969,16,6235
13326,73,18,6,949,13,3289
6995,76,31,20,931,28,4663
9576,30,56,10,931,26,9401
9781,71,99,5,959,16,9223
13778,50,26,19,989,15,7831
7103,42,81,14,989,21,9040
13902,71,8,29,986,27,6707
14200,58,70,4,968,12,8323
14806,32,48,23,936,21,2793
3994,41,69,7,917,12,5794
12516,50,77,14,957,6,8984
5869,48,35,29,903,16,1297
764,57,35,24,968,10,9052
4559,43,89,22,956,6,4904
3815,74,1,10,956,8,2332
5449,68,81,25,979,2,8799
2987,66,70,8,932,29,1292
2696,64,10,26,949,13,3413
9753,31,93,13,940,13,8341
14450,57,11,15,906,3,5948
13065,51,64,20,913,25,9308
10250,68,3,27,921,28,2822
10111,36,4,16,990,29,7668
3210,57,85,5,961,9,5789
5803,70,89,19,918,23,3960
4914,63,32,18,918,3,6141
8797,68,91,5,902,4,4436
2403,72,76,25,980,6,2651
7578,43,5,5,960,2,4407
7060,77,99,27,992,20,6158
9397,46,11,30,924,17,9266
4492,34,79,17,935,23,2791
11205,60,23,4,922,18,5555
5142,54,24,30,931,6,2112
2150,30,4,6,966,3,8976
1284,40,14,0,964,12,3529
5993,30,42,14,974,25,9517
13446,62,48,14,998,22,1019
1300,60,46,25,965,1,7233
14472,54,73,5,924,24,8092
5784,67,83,19,945,14,9228
4915,56,31,5,999,9,1253
7956,67,58,5,921,12,6463
14317,31,33,0,961,14,5054
2062,58,100,24,985,11,8589
11322,61,87,22,948,7,8152
7054,68,85,29,985,1,5871
10223,52,87,2,910,20,7152
5135,78,73,4,996,24,7137
12996,55,47,2,992,17,3229
11335,43,2,21,945,12,3469
2021,74,92,2,908,24,6724
8901,43,40,24,940,28,8305
5857,36,5,15,994,14,2018
14765,78,52,24,925,27,4457
13329,73,9,24,976,25,2719
1978,64,63,20,918,15,8767
14062,33,71,14,929,1,8254
11690,49,65,6,974,24,4341
2990,68,86,9,919,4,9619
14888,69,81,9,996,22,2578
5304,60,44,3,943,5,6806
12551,77,15,22,902,13,7472
2001,31,22,23,999,24,1714
4602,38,41,3,998,2,9712
7104,32,45,30,934,19,3711
7915,68,71,26,983,30,3612
1771,48,6,16,994,18,7135
3858,70,23,17,945,21,5705
6863,31,58,1,981,25,6748
2799,52,73,10,933,7,5091
611,57,93,28,911,9,7976
14830,63,94,11,981,30,2975
11090,79,60,6,962,29,8830
12264,54,10,14,948,14,4600
14056,79,1,8,956,6,9438
5126,48,36,7,942,15,7181
9126,60,7,22,989,27,1723
12873,31,79,16,904,28,4115
1436,57,14,21,976,30,8632
11614,50,62,9,982,16,1337
6915,54,36,15,945,19,2731
3938,57,70,23,967,15,5578
12071,49,73,23,960,27,1432
7305,66,8,3,933,4,2083
14902,65,67,17,975,11,1088
5564,59,81,1,940,16,1873
9035,74,96,1,928,21,2110
11151,46,61,28,912,4,7394
11688,60,59,27,938,22,5819
7483,62,29,10,908,15,7059
1889,79,70,14,917,20,8349
5283,60,81,16,913,20,2121
5922,62,11,7,958,18,2770
9021,62,87,3,914,10,5718
5202,56,54,7,961,24,5095
1942,55,35,13,901,10,9418
7282,60,77,6,974,11,9039
14754,57,58,13,955,27,6450
9132,75,4,25,986,7,8749
14138,37,75,4,963,17,7452
12560,65,24,23,908,30,1437
9086,36,34,10,997,13,3563
11361,57,50,12,990,23,2403
5794,40,85,28,973,5,8543
4819,46,59,30,900,18,4279
7301,40,55,24,907,12,7209
14384,57,47,8,920,18,4695
696,69,53,13,991,29,4826
12551,39,3,11,903,5,4562
10796,57,17,30,980,5,6103
1303,42,99,17,954,9,5768
12348,63,42,16,942,20,4289
3115,74,48,10,917,23,7857
11233,59,39,28,990,27,7838
10754,74,65,4,980,29,6641
11654,50,8,12,943,13,4422
10718,53,92,27,989,7,8456
11266,34,85,30,910,9,3957
13523,32,33,29,922,14,9572
8213,62,39,25,993,19,6376
4599,30,43,1,962,24,9947
14903,55,62,28,947,15,4180
1274,49,27,19,979,9,7680
8726,58,3,19,938,17,3955
13680,49,50,8,949,25,1869
1075,63,79,28,926,3,7295
10724,61,24,28,979,28,7538
6382,49,33,21,940,25,8473
3318,32,73,29,933,5,7293
3741,59,43,0,936,17,3931
8533,65,39,10,1000,25,6055
1983,42,3,5,907,18,2955
9174,35,44,1,923,10,2377
7327,74,28,0,915,10,4159
14843,79,44,22,932,23,2903
4662,55,23,22,967,27,4070
2286,39,50,25,991,18,3877
2180,62,90,22,903,9,9825
5836,56,38,21,963,11,5130
9783,42,61,7,964,3,5526
10612,47,85,1,942,3,9931
9797,34,91,4,922,29,6078
6694,63,87,4,986,7,7342
13742,33,61,11,965,19,5055
5576,47,11,16,945,5,8041
11148,56,30,24,932,11,4238
12328,37,7,1,988,20,8047
14123,41,68,29,925,7,4476
2301,57,92,4,939,29,2498
13937,48,60,26,932,13,5625
3018,37,37,19,923,17,1882
776,69,62,4,983,24,1513
576,53,73,1,950,4,1012
2605,35,40,30,987,3,2483
5278,77,8,21,973,21,1919
12453,44,66,10,918,9,6248
6819,77,17,27,974,26,7240
6049,50,13,21,911,21,5852
10128,53,94,19,932,18,1874
14551,37,22,24,976,19,5200
4841,52,73,30,971,15,1741
3098,35,95,29,939,1,1758
8273,78,74,3,957,29,3016
5038,77,13,13,984,27,2690
7487,41,48,4,906,25,1833
8244,55,2,6,949,15,1106
14893,74,62,11,961,24,3729
14921,77,81,7,983,20,5933
5980,53,34,0,918,8,7195
4362,66,42,4,963,16,6058
7658,34,14,30,945,28,8947
5062,57,67,24,998,1,2883
14477,69,43,26,930,12,3128
11140,71,87,14,904,18,2503
12608,34,95,29,945,22,6361
11286,47,21,0,952,23,5980
799,50,83,9,989,9,9052
2206,74,34,23,902,29,9404
4921,53,2,26,971,27,9447
4623,74,78,17,982,17,3838
11011,32,67,25,904,11,1437
6581,47,94,28,1000,8,3553
14081,51,58,3,957,6,5927
9130,50,55,26,904,6,4317
1818,33,35,23,928,5,9605
12347,52,12,22,974,6,7524
13453,67,51,23,945,5,9928
6378,76,99,14,966,28,7379
1603,72,30,2,972,12,3300
